County,State,County FIPS Code,Opioid Dispensing Rate per 100,Year,County and State
Kay,OK,40071,119.1,2013,"Kay, OK"
Kay,OK,40071,102.6,2014,"Kay, OK"
Kay,OK,40071,94.2,2015,"Kay, OK"
Kay,OK,40071,90.5,2016,"Kay, OK"
KAY,OK,40071,81.8,2017,"KAY, OK"
KAY,OK,40071,76.4,2018,"KAY, OK"
KAY,OK,40071,42.2,2020,"KAY, OK"
Kay ,OK,40071,39.8,2019,"Kay , OK"
Kingfisher,OK,40073,67.4,2006,"Kingfisher, OK"
Kingfisher,OK,40073,66,2007,"Kingfisher, OK"
Kingfisher,OK,40073,75.7,2008,"Kingfisher, OK"
Kingfisher,OK,40073,85.3,2009,"Kingfisher, OK"
Kingfisher,OK,40073,87,2010,"Kingfisher, OK"
Kingfisher,OK,40073,61.3,2011,"Kingfisher, OK"
Kingfisher,OK,40073,62.8,2012,"Kingfisher, OK"
Kingfisher,OK,40073,60.8,2013,"Kingfisher, OK"
Kingfisher,OK,40073,53.2,2014,"Kingfisher, OK"
Kingfisher,OK,40073,23.7,2015,"Kingfisher, OK"
Kingfisher,OK,40073,109.3,2016,"Kingfisher, OK"
KINGFISHER,OK,40073,110.8,2017,"KINGFISHER, OK"
KINGFISHER,OK,40073,108.4,2018,"KINGFISHER, OK"
KINGFISHER,OK,40073,110.9,2020,"KINGFISHER, OK"
Kingfisher ,OK,40073,102.2,2019,"Kingfisher , OK"
Kiowa,OK,40075,57.2,2006,"Kiowa, OK"
Kiowa,OK,40075,55.5,2007,"Kiowa, OK"
Kiowa,OK,40075,38.1,2008,"Kiowa, OK"
Kiowa,OK,40075,34.6,2009,"Kiowa, OK"
Kiowa,OK,40075,39,2010,"Kiowa, OK"
Kiowa,OK,40075,40.3,2011,"Kiowa, OK"
Kiowa,OK,40075,40.3,2012,"Kiowa, OK"
Kiowa,OK,40075,37.9,2013,"Kiowa, OK"
Kiowa,OK,40075,49.3,2014,"Kiowa, OK"
Kiowa,OK,40075,47.1,2015,"Kiowa, OK"
Kiowa,OK,40075,41.2,2016,"Kiowa, OK"
KIOWA,OK,40075,32.8,2017,"KIOWA, OK"
KIOWA,OK,40075,29.9,2018,"KIOWA, OK"
KIOWA,OK,40075,20.1,2020,"KIOWA, OK"
Kiowa ,OK,40075,31.7,2019,"Kiowa , OK"
Latimer,OK,40077,–,2006,"Latimer, OK"
Latimer,OK,40077,–,2007,"Latimer, OK"
Latimer,OK,40077,–,2008,"Latimer, OK"
Latimer,OK,40077,–,2009,"Latimer, OK"
Latimer,OK,40077,–,2010,"Latimer, OK"
Latimer,OK,40077,67.7,2011,"Latimer, OK"
Latimer,OK,40077,138.1,2012,"Latimer, OK"
Latimer,OK,40077,103.7,2013,"Latimer, OK"
Latimer,OK,40077,83.6,2014,"Latimer, OK"
Latimer,OK,40077,78.9,2015,"Latimer, OK"
Latimer,OK,40077,74.8,2016,"Latimer, OK"
LATIMER,OK,40077,74.1,2017,"LATIMER, OK"
LATIMER,OK,40077,65.3,2018,"LATIMER, OK"
LATIMER,OK,40077,54.1,2020,"LATIMER, OK"
Latimer ,OK,40077,60.4,2019,"Latimer , OK"
Le Flore,OK,40079,33.8,2006,"Le Flore, OK"
Le Flore,OK,40079,44.5,2007,"Le Flore, OK"
Le Flore,OK,40079,63.8,2008,"Le Flore, OK"
Le Flore,OK,40079,78,2009,"Le Flore, OK"
Le Flore,OK,40079,79.1,2010,"Le Flore, OK"
Le Flore,OK,40079,102.2,2011,"Le Flore, OK"
Le Flore,OK,40079,111.2,2012,"Le Flore, OK"
Le Flore,OK,40079,106.3,2013,"Le Flore, OK"
Le Flore,OK,40079,92.8,2014,"Le Flore, OK"
Le Flore,OK,40079,98.3,2015,"Le Flore, OK"
Le Flore,OK,40079,89.4,2016,"Le Flore, OK"
LE FLORE,OK,40079,80.6,2017,"LE FLORE, OK"
LE FLORE,OK,40079,71,2018,"LE FLORE, OK"
LE FLORE,OK,40079,38.2,2020,"LE FLORE, OK"
Le Flore ,OK,40079,44.2,2019,"Le Flore , OK"
Lincoln,OK,40081,15.2,2006,"Lincoln, OK"
Lincoln,OK,40081,16.3,2007,"Lincoln, OK"
Lincoln,OK,40081,16.5,2008,"Lincoln, OK"
Lincoln,OK,40081,17.5,2009,"Lincoln, OK"
Lincoln,OK,40081,18.5,2010,"Lincoln, OK"
Lincoln,OK,40081,20.7,2011,"Lincoln, OK"
Lincoln,OK,40081,21.5,2012,"Lincoln, OK"
Lincoln,OK,40081,20.7,2013,"Lincoln, OK"
Lincoln,OK,40081,23.6,2014,"Lincoln, OK"
Lincoln,OK,40081,27.4,2015,"Lincoln, OK"
Lincoln,OK,40081,20.8,2016,"Lincoln, OK"
LINCOLN,OK,40081,17.5,2017,"LINCOLN, OK"
LINCOLN,OK,40081,19.2,2018,"LINCOLN, OK"
LINCOLN,OK,40081,22.3,2020,"LINCOLN, OK"
Lincoln ,OK,40081,26.1,2019,"Lincoln , OK"
Logan,OK,40083,48.4,2006,"Logan, OK"
Logan,OK,40083,46.2,2007,"Logan, OK"
Logan,OK,40083,60.7,2008,"Logan, OK"
Logan,OK,40083,60.5,2009,"Logan, OK"
Logan,OK,40083,64.3,2010,"Logan, OK"
Logan,OK,40083,65.2,2011,"Logan, OK"
Logan,OK,40083,68.2,2012,"Logan, OK"
Logan,OK,40083,67.5,2013,"Logan, OK"
Logan,OK,40083,53.8,2014,"Logan, OK"
Logan,OK,40083,54.6,2015,"Logan, OK"
Logan,OK,40083,50.9,2016,"Logan, OK"
LOGAN,OK,40083,45.5,2017,"LOGAN, OK"
LOGAN,OK,40083,32.6,2018,"LOGAN, OK"
LOGAN,OK,40083,7,2020,"LOGAN, OK"
Logan ,OK,40083,14.3,2019,"Logan , OK"
Love,OK,40085,95.4,2006,"Love, OK"
Love,OK,40085,106.9,2007,"Love, OK"
Love,OK,40085,105.5,2008,"Love, OK"
Love,OK,40085,34.8,2009,"Love, OK"
Love,OK,40085,–,2010,"Love, OK"
Love,OK,40085,–,2011,"Love, OK"
Love,OK,40085,56.7,2012,"Love, OK"
Love,OK,40085,98.4,2013,"Love, OK"
Love,OK,40085,83.8,2014,"Love, OK"
Love,OK,40085,72.2,2015,"Love, OK"
Love,OK,40085,75.4,2016,"Love, OK"
LOVE,OK,40085,69.2,2017,"LOVE, OK"
LOVE,OK,40085,69.4,2018,"LOVE, OK"
LOVE,OK,40085,126.2,2020,"LOVE, OK"
Love ,OK,40085,113.2,2019,"Love , OK"
McClain,OK,40087,53.6,2006,"McClain, OK"
McClain,OK,40087,66,2007,"McClain, OK"
McClain,OK,40087,115.7,2008,"McClain, OK"
McClain,OK,40087,144.5,2009,"McClain, OK"
McClain,OK,40087,156.2,2010,"McClain, OK"
McClain,OK,40087,204.1,2011,"McClain, OK"
McClain,OK,40087,173.2,2012,"McClain, OK"
McClain,OK,40087,161.6,2013,"McClain, OK"
McClain,OK,40087,151.4,2014,"McClain, OK"
McClain,OK,40087,143.7,2015,"McClain, OK"
McClain,OK,40087,137.5,2016,"McClain, OK"
MCCLAIN,OK,40087,126.1,2017,"MCCLAIN, OK"
MCCLAIN,OK,40087,109.9,2018,"MCCLAIN, OK"
MCCLAIN,OK,40087,25.4,2020,"MCCLAIN, OK"
McClain ,OK,40087,27.8,2019,"McClain , OK"
McCurtain,OK,40089,104.9,2006,"McCurtain, OK"
McCurtain,OK,40089,100.5,2007,"McCurtain, OK"
McCurtain,OK,40089,117.3,2008,"McCurtain, OK"
McCurtain,OK,40089,126.5,2009,"McCurtain, OK"
McCurtain,OK,40089,78.8,2010,"McCurtain, OK"
McCurtain,OK,40089,99.9,2011,"McCurtain, OK"
McCurtain,OK,40089,114.3,2012,"McCurtain, OK"
McCurtain,OK,40089,104.4,2013,"McCurtain, OK"
McCurtain,OK,40089,96.9,2014,"McCurtain, OK"
McCurtain,OK,40089,68.3,2015,"McCurtain, OK"
McCurtain,OK,40089,77.6,2016,"McCurtain, OK"
MCCURTAIN,OK,40089,68.4,2017,"MCCURTAIN, OK"
MCCURTAIN,OK,40089,57,2018,"MCCURTAIN, OK"
MCCURTAIN,OK,40089,17,2020,"MCCURTAIN, OK"
McCurtain ,OK,40089,26.5,2019,"McCurtain , OK"
McIntosh,OK,40091,28.5,2006,"McIntosh, OK"
McIntosh,OK,40091,30.1,2007,"McIntosh, OK"
McIntosh,OK,40091,29.8,2008,"McIntosh, OK"
McIntosh,OK,40091,30.5,2009,"McIntosh, OK"
McIntosh,OK,40091,32.9,2010,"McIntosh, OK"
McIntosh,OK,40091,53.5,2011,"McIntosh, OK"
McIntosh,OK,40091,75.3,2012,"McIntosh, OK"
McIntosh,OK,40091,75.1,2013,"McIntosh, OK"
McIntosh,OK,40091,73.8,2014,"McIntosh, OK"
McIntosh,OK,40091,71.2,2015,"McIntosh, OK"
McIntosh,OK,40091,66.9,2016,"McIntosh, OK"
MCINTOSH,OK,40091,62.4,2017,"MCINTOSH, OK"
MCINTOSH,OK,40091,54.4,2018,"MCINTOSH, OK"
MCINTOSH,OK,40091,10.7,2020,"MCINTOSH, OK"
McIntosh ,OK,40091,15.5,2019,"McIntosh , OK"
Major,OK,40093,–,2006,"Major, OK"
Major,OK,40093,–,2007,"Major, OK"
Major,OK,40093,–,2008,"Major, OK"
Major,OK,40093,–,2009,"Major, OK"
Major,OK,40093,–,2010,"Major, OK"
Major,OK,40093,–,2011,"Major, OK"
Major,OK,40093,–,2012,"Major, OK"
Major,OK,40093,–,2013,"Major, OK"
Major,OK,40093,6.8,2014,"Major, OK"
Major,OK,40093,5.9,2015,"Major, OK"
Major,OK,40093,1.1,2016,"Major, OK"
MAJOR,OK,40093,1.4,2017,"MAJOR, OK"
MAJOR,OK,40093,41.3,2018,"MAJOR, OK"
MAJOR,OK,40093,16.5,2020,"MAJOR, OK"
Major ,OK,40093,15.9,2019,"Major , OK"
Marshall,OK,40095,32.4,2006,"Marshall, OK"
Marshall,OK,40095,36.7,2007,"Marshall, OK"
Marshall,OK,40095,35.1,2008,"Marshall, OK"
Marshall,OK,40095,38.5,2009,"Marshall, OK"
Marshall,OK,40095,40.8,2010,"Marshall, OK"
Marshall,OK,40095,44.7,2011,"Marshall, OK"
Marshall,OK,40095,45.4,2012,"Marshall, OK"
Marshall,OK,40095,43.5,2013,"Marshall, OK"
Marshall,OK,40095,51.7,2014,"Marshall, OK"
Marshall,OK,40095,47.7,2015,"Marshall, OK"
Marshall,OK,40095,58.5,2016,"Marshall, OK"
MARSHALL,OK,40095,72.6,2017,"MARSHALL, OK"
MARSHALL,OK,40095,61.9,2018,"MARSHALL, OK"
MARSHALL,OK,40095,18.3,2020,"MARSHALL, OK"
Marshall ,OK,40095,15.3,2019,"Marshall , OK"
Mayes,OK,40097,78.9,2006,"Mayes, OK"
Mayes,OK,40097,101.4,2007,"Mayes, OK"
Mayes,OK,40097,39.1,2008,"Mayes, OK"
Mayes,OK,40097,40.5,2009,"Mayes, OK"
Mayes,OK,40097,44,2010,"Mayes, OK"
Mayes,OK,40097,43.4,2011,"Mayes, OK"
Mayes,OK,40097,95.1,2012,"Mayes, OK"
Mayes,OK,40097,125.1,2013,"Mayes, OK"
Mayes,OK,40097,122.5,2014,"Mayes, OK"
Mayes,OK,40097,104.9,2015,"Mayes, OK"
Mayes,OK,40097,101.5,2016,"Mayes, OK"
MAYES,OK,40097,88.4,2017,"MAYES, OK"
MAYES,OK,40097,75.2,2018,"MAYES, OK"
MAYES,OK,40097,28.8,2020,"MAYES, OK"
Mayes ,OK,40097,33.4,2019,"Mayes , OK"
Murray,OK,40099,23.9,2006,"Murray, OK"
Murray,OK,40099,26.5,2007,"Murray, OK"
Murray,OK,40099,26.3,2008,"Murray, OK"
Murray,OK,40099,97.2,2009,"Murray, OK"
Murray,OK,40099,201.8,2010,"Murray, OK"
Murray,OK,40099,207.5,2011,"Murray, OK"
Murray,OK,40099,201.2,2012,"Murray, OK"
Murray,OK,40099,184.5,2013,"Murray, OK"
Murray,OK,40099,175.9,2014,"Murray, OK"
Murray,OK,40099,164.1,2015,"Murray, OK"
Murray,OK,40099,154.3,2016,"Murray, OK"
MURRAY,OK,40099,130.3,2017,"MURRAY, OK"
MURRAY,OK,40099,121.7,2018,"MURRAY, OK"
MURRAY,OK,40099,51.2,2020,"MURRAY, OK"
Murray ,OK,40099,55.8,2019,"Murray , OK"
Muskogee,OK,40101,138.5,2006,"Muskogee, OK"
Muskogee,OK,40101,155.8,2007,"Muskogee, OK"
Muskogee,OK,40101,133.1,2008,"Muskogee, OK"
Muskogee,OK,40101,126,2009,"Muskogee, OK"
Muskogee,OK,40101,124.1,2010,"Muskogee, OK"
Muskogee,OK,40101,121.9,2011,"Muskogee, OK"
Muskogee,OK,40101,137.3,2012,"Muskogee, OK"
Muskogee,OK,40101,138.9,2013,"Muskogee, OK"
Muskogee,OK,40101,127.7,2014,"Muskogee, OK"
Muskogee,OK,40101,128.1,2015,"Muskogee, OK"
Muskogee,OK,40101,122.9,2016,"Muskogee, OK"
MUSKOGEE,OK,40101,114.1,2017,"MUSKOGEE, OK"
MUSKOGEE,OK,40101,112,2018,"MUSKOGEE, OK"
MUSKOGEE,OK,40101,71.4,2020,"MUSKOGEE, OK"
Muskogee ,OK,40101,79.8,2019,"Muskogee , OK"
Noble,OK,40103,21.1,2006,"Noble, OK"
Noble,OK,40103,22.2,2007,"Noble, OK"
Noble,OK,40103,21.5,2008,"Noble, OK"
Noble,OK,40103,24.2,2009,"Noble, OK"
Noble,OK,40103,26.9,2010,"Noble, OK"
Noble,OK,40103,28.6,2011,"Noble, OK"
Noble,OK,40103,18.8,2012,"Noble, OK"
Noble,OK,40103,17.7,2013,"Noble, OK"
Noble,OK,40103,21.6,2014,"Noble, OK"
Noble,OK,40103,18.6,2015,"Noble, OK"
Noble,OK,40103,13.4,2016,"Noble, OK"
NOBLE,OK,40103,6.4,2017,"NOBLE, OK"
NOBLE,OK,40103,0,2018,"NOBLE, OK"
NOBLE,OK,40103,4.1,2020,"NOBLE, OK"
Noble ,OK,40103,4.4,2019,"Noble , OK"
Nowata,OK,40105,20.2,2006,"Nowata, OK"
Nowata,OK,40105,38.9,2007,"Nowata, OK"
Nowata,OK,40105,46.1,2008,"Nowata, OK"
Nowata,OK,40105,56.4,2009,"Nowata, OK"
Nowata,OK,40105,102.3,2010,"Nowata, OK"
Nowata,OK,40105,76.5,2011,"Nowata, OK"
Nowata,OK,40105,79.2,2012,"Nowata, OK"
Nowata,OK,40105,82.3,2013,"Nowata, OK"
Nowata,OK,40105,76.4,2014,"Nowata, OK"
Nowata,OK,40105,68.9,2015,"Nowata, OK"
Nowata,OK,40105,64.9,2016,"Nowata, OK"
NOWATA,OK,40105,53.3,2017,"NOWATA, OK"
NOWATA,OK,40105,46.3,2018,"NOWATA, OK"
NOWATA,OK,40105,37.1,2020,"NOWATA, OK"
Nowata ,OK,40105,41.2,2019,"Nowata , OK"
Okfuskee,OK,40107,–,2006,"Okfuskee, OK"
Okfuskee,OK,40107,–,2007,"Okfuskee, OK"
Okfuskee,OK,40107,–,2008,"Okfuskee, OK"
Okfuskee,OK,40107,–,2009,"Okfuskee, OK"
Okfuskee,OK,40107,–,2010,"Okfuskee, OK"
Okfuskee,OK,40107,–,2011,"Okfuskee, OK"
Okfuskee,OK,40107,–,2012,"Okfuskee, OK"
Okfuskee,OK,40107,–,2013,"Okfuskee, OK"
Okfuskee,OK,40107,6,2014,"Okfuskee, OK"
Okfuskee,OK,40107,9.7,2015,"Okfuskee, OK"
Okfuskee,OK,40107,1.3,2016,"Okfuskee, OK"
OKFUSKEE,OK,40107,0.8,2017,"OKFUSKEE, OK"
OKFUSKEE,OK,40107,0,2018,"OKFUSKEE, OK"
OKFUSKEE,OK,40107,4.5,2020,"OKFUSKEE, OK"
Okfuskee ,OK,40107,3.8,2019,"Okfuskee , OK"
Oklahoma,OK,40109,133.1,2006,"Oklahoma, OK"
Oklahoma,OK,40109,140.5,2007,"Oklahoma, OK"
Oklahoma,OK,40109,141.2,2008,"Oklahoma, OK"
Oklahoma,OK,40109,144.5,2009,"Oklahoma, OK"
Oklahoma,OK,40109,152.5,2010,"Oklahoma, OK"
Oklahoma,OK,40109,152.9,2011,"Oklahoma, OK"
Oklahoma,OK,40109,152.9,2012,"Oklahoma, OK"
Oklahoma,OK,40109,143.3,2013,"Oklahoma, OK"
Oklahoma,OK,40109,126.5,2014,"Oklahoma, OK"
Oklahoma,OK,40109,117.5,2015,"Oklahoma, OK"
Oklahoma,OK,40109,109.1,2016,"Oklahoma, OK"
OKLAHOMA,OK,40109,97,2017,"OKLAHOMA, OK"
OKLAHOMA,OK,40109,84.6,2018,"OKLAHOMA, OK"
OKLAHOMA,OK,40109,97.3,2020,"OKLAHOMA, OK"
Oklahoma ,OK,40109,105.5,2019,"Oklahoma , OK"
Okmulgee,OK,40111,81.3,2006,"Okmulgee, OK"
Okmulgee,OK,40111,90.1,2007,"Okmulgee, OK"
Okmulgee,OK,40111,118.2,2008,"Okmulgee, OK"
Okmulgee,OK,40111,137.7,2009,"Okmulgee, OK"
Okmulgee,OK,40111,135.7,2010,"Okmulgee, OK"
Okmulgee,OK,40111,139,2011,"Okmulgee, OK"
Okmulgee,OK,40111,119.8,2012,"Okmulgee, OK"
Okmulgee,OK,40111,117.9,2013,"Okmulgee, OK"
Okmulgee,OK,40111,110,2014,"Okmulgee, OK"
Okmulgee,OK,40111,105.1,2015,"Okmulgee, OK"
Okmulgee,OK,40111,97.1,2016,"Okmulgee, OK"
OKMULGEE,OK,40111,89.3,2017,"OKMULGEE, OK"
OKMULGEE,OK,40111,74.1,2018,"OKMULGEE, OK"
OKMULGEE,OK,40111,14.7,2020,"OKMULGEE, OK"
Okmulgee ,OK,40111,17.3,2019,"Okmulgee , OK"
Osage,OK,40113,24.8,2006,"Osage, OK"
Osage,OK,40113,21.7,2007,"Osage, OK"
Osage,OK,40113,24.5,2008,"Osage, OK"
Osage,OK,40113,26.6,2009,"Osage, OK"
Osage,OK,40113,33.6,2010,"Osage, OK"
Osage,OK,40113,32.9,2011,"Osage, OK"
Osage,OK,40113,30.4,2012,"Osage, OK"
Osage,OK,40113,26.9,2013,"Osage, OK"
Osage,OK,40113,20.2,2014,"Osage, OK"
Osage,OK,40113,14.1,2015,"Osage, OK"
Osage,OK,40113,12.4,2016,"Osage, OK"
OSAGE,OK,40113,9.9,2017,"OSAGE, OK"
OSAGE,OK,40113,8.6,2018,"OSAGE, OK"
OSAGE,OK,40113,11,2020,"OSAGE, OK"
Osage ,OK,40113,13,2019,"Osage , OK"
Ottawa,OK,40115,110.9,2006,"Ottawa, OK"
Ottawa,OK,40115,119.5,2007,"Ottawa, OK"
Ottawa,OK,40115,93.2,2008,"Ottawa, OK"
Ottawa,OK,40115,97.7,2009,"Ottawa, OK"
Ottawa,OK,40115,103.6,2010,"Ottawa, OK"
Ottawa,OK,40115,107.6,2011,"Ottawa, OK"
Ottawa,OK,40115,119.9,2012,"Ottawa, OK"
Ottawa,OK,40115,124.4,2013,"Ottawa, OK"
Ottawa,OK,40115,115.7,2014,"Ottawa, OK"
Ottawa,OK,40115,101.1,2015,"Ottawa, OK"
Ottawa,OK,40115,88.9,2016,"Ottawa, OK"
OTTAWA,OK,40115,83.7,2017,"OTTAWA, OK"
OTTAWA,OK,40115,73.4,2018,"OTTAWA, OK"
OTTAWA,OK,40115,33.4,2020,"OTTAWA, OK"
Ottawa ,OK,40115,38.4,2019,"Ottawa , OK"
Pawnee,OK,40117,70.2,2006,"Pawnee, OK"
Pawnee,OK,40117,81.9,2007,"Pawnee, OK"
Pawnee,OK,40117,83.8,2008,"Pawnee, OK"
Pawnee,OK,40117,92.9,2009,"Pawnee, OK"
Pawnee,OK,40117,116.5,2010,"Pawnee, OK"
Pawnee,OK,40117,120.7,2011,"Pawnee, OK"
Pawnee,OK,40117,122.3,2012,"Pawnee, OK"
Pawnee,OK,40117,103.4,2013,"Pawnee, OK"
Pawnee,OK,40117,105.6,2014,"Pawnee, OK"
Pawnee,OK,40117,102.1,2015,"Pawnee, OK"
Pawnee,OK,40117,100,2016,"Pawnee, OK"
PAWNEE,OK,40117,87.6,2017,"PAWNEE, OK"
PAWNEE,OK,40117,77.7,2018,"PAWNEE, OK"
PAWNEE,OK,40117,26.1,2020,"PAWNEE, OK"
Pawnee ,OK,40117,28.1,2019,"Pawnee , OK"
Payne,OK,40119,101.8,2006,"Payne, OK"
Payne,OK,40119,106.9,2007,"Payne, OK"
Payne,OK,40119,92.6,2008,"Payne, OK"
Payne,OK,40119,96.5,2009,"Payne, OK"
Payne,OK,40119,90.8,2010,"Payne, OK"
Payne,OK,40119,102.1,2011,"Payne, OK"
Payne,OK,40119,132,2012,"Payne, OK"
Payne,OK,40119,129.1,2013,"Payne, OK"
Payne,OK,40119,111.5,2014,"Payne, OK"
Payne,OK,40119,103.5,2015,"Payne, OK"
Payne,OK,40119,102.3,2016,"Payne, OK"
PAYNE,OK,40119,86.9,2017,"PAYNE, OK"
PAYNE,OK,40119,76.7,2018,"PAYNE, OK"
PAYNE,OK,40119,39.8,2020,"PAYNE, OK"
Payne ,OK,40119,41.8,2019,"Payne , OK"
Pittsburg,OK,40121,183,2006,"Pittsburg, OK"
Pittsburg,OK,40121,205.9,2007,"Pittsburg, OK"
Pittsburg,OK,40121,184.8,2008,"Pittsburg, OK"
Pittsburg,OK,40121,197.4,2009,"Pittsburg, OK"
Pittsburg,OK,40121,221,2010,"Pittsburg, OK"
Pittsburg,OK,40121,227.8,2011,"Pittsburg, OK"
Pittsburg,OK,40121,193.9,2012,"Pittsburg, OK"
Pittsburg,OK,40121,192.4,2013,"Pittsburg, OK"
Pittsburg,OK,40121,170.7,2014,"Pittsburg, OK"
Pittsburg,OK,40121,164.2,2015,"Pittsburg, OK"
Pittsburg,OK,40121,156.5,2016,"Pittsburg, OK"
PITTSBURG,OK,40121,140.7,2017,"PITTSBURG, OK"
PITTSBURG,OK,40121,126.8,2018,"PITTSBURG, OK"
PITTSBURG,OK,40121,60.7,2020,"PITTSBURG, OK"
Pittsburg ,OK,40121,84.8,2019,"Pittsburg , OK"
Pontotoc,OK,40123,122.2,2006,"Pontotoc, OK"
Pontotoc,OK,40123,102.5,2007,"Pontotoc, OK"
Pontotoc,OK,40123,66.1,2008,"Pontotoc, OK"
Pontotoc,OK,40123,113.8,2009,"Pontotoc, OK"
Pontotoc,OK,40123,132.2,2010,"Pontotoc, OK"
Pontotoc,OK,40123,140.3,2011,"Pontotoc, OK"
Pontotoc,OK,40123,149.1,2012,"Pontotoc, OK"
Pontotoc,OK,40123,139.8,2013,"Pontotoc, OK"
Pontotoc,OK,40123,128.3,2014,"Pontotoc, OK"
Pontotoc,OK,40123,120.5,2015,"Pontotoc, OK"
Pontotoc,OK,40123,116.5,2016,"Pontotoc, OK"
PONTOTOC,OK,40123,105.9,2017,"PONTOTOC, OK"
PONTOTOC,OK,40123,102.3,2018,"PONTOTOC, OK"
PONTOTOC,OK,40123,56.7,2020,"PONTOTOC, OK"
Pontotoc ,OK,40123,64.9,2019,"Pontotoc , OK"
Pottawatomie,OK,40125,161,2006,"Pottawatomie, OK"
Pottawatomie,OK,40125,161,2007,"Pottawatomie, OK"
Pottawatomie,OK,40125,165.9,2008,"Pottawatomie, OK"
Pottawatomie,OK,40125,171.8,2009,"Pottawatomie, OK"
Pottawatomie,OK,40125,187.4,2010,"Pottawatomie, OK"
Pottawatomie,OK,40125,190.6,2011,"Pottawatomie, OK"
Pottawatomie,OK,40125,187.3,2012,"Pottawatomie, OK"
Pottawatomie,OK,40125,178.9,2013,"Pottawatomie, OK"
Pottawatomie,OK,40125,146.6,2014,"Pottawatomie, OK"
Pottawatomie,OK,40125,130.4,2015,"Pottawatomie, OK"
Pottawatomie,OK,40125,128.4,2016,"Pottawatomie, OK"
POTTAWATOMIE,OK,40125,120.7,2017,"POTTAWATOMIE, OK"
POTTAWATOMIE,OK,40125,117.8,2018,"POTTAWATOMIE, OK"
POTTAWATOMIE,OK,40125,47.1,2020,"POTTAWATOMIE, OK"
Pottawatomie ,OK,40125,53.3,2019,"Pottawatomie , OK"
Pushmataha,OK,40127,–,2006,"Pushmataha, OK"
Pushmataha,OK,40127,–,2007,"Pushmataha, OK"
Pushmataha,OK,40127,–,2008,"Pushmataha, OK"
Pushmataha,OK,40127,–,2009,"Pushmataha, OK"
Pushmataha,OK,40127,–,2010,"Pushmataha, OK"
Pushmataha,OK,40127,–,2011,"Pushmataha, OK"
Pushmataha,OK,40127,–,2012,"Pushmataha, OK"
Pushmataha,OK,40127,–,2013,"Pushmataha, OK"
Pushmataha,OK,40127,9.7,2014,"Pushmataha, OK"
Pushmataha,OK,40127,8.3,2015,"Pushmataha, OK"
Pushmataha,OK,40127,1.6,2016,"Pushmataha, OK"
PUSHMATAHA,OK,40127,29.5,2017,"PUSHMATAHA, OK"
PUSHMATAHA,OK,40127,38.4,2018,"PUSHMATAHA, OK"
PUSHMATAHA,OK,40127,7,2020,"PUSHMATAHA, OK"
Pushmataha ,OK,40127,7,2019,"Pushmataha , OK"
Roger Mills,OK,40129,–,2006,"Roger Mills, OK"
Roger Mills,OK,40129,–,2007,"Roger Mills, OK"
Roger Mills,OK,40129,–,2008,"Roger Mills, OK"
Roger Mills,OK,40129,–,2009,"Roger Mills, OK"
Roger Mills,OK,40129,–,2010,"Roger Mills, OK"
Roger Mills,OK,40129,–,2011,"Roger Mills, OK"
Roger Mills,OK,40129,–,2012,"Roger Mills, OK"
Roger Mills,OK,40129,–,2013,"Roger Mills, OK"
Roger Mills,OK,40129,4.1,2014,"Roger Mills, OK"
Roger Mills,OK,40129,4.2,2015,"Roger Mills, OK"
Roger Mills,OK,40129,0.7,2016,"Roger Mills, OK"
ROGER MILLS,OK,40129,0.7,2017,"ROGER MILLS, OK"
ROGER MILLS,OK,40129,9.9,2020,"ROGER MILLS, OK"
Roger Mills ,OK,40129,6.8,2019,"Roger Mills , OK"
Rogers,OK,40131,108.9,2006,"Rogers, OK"
Rogers,OK,40131,112.7,2007,"Rogers, OK"
Rogers,OK,40131,111.3,2008,"Rogers, OK"
Rogers,OK,40131,114.5,2009,"Rogers, OK"
Rogers,OK,40131,134.3,2010,"Rogers, OK"
Rogers,OK,40131,144.4,2011,"Rogers, OK"
Rogers,OK,40131,146.1,2012,"Rogers, OK"
Rogers,OK,40131,129.1,2013,"Rogers, OK"
Rogers,OK,40131,120.9,2014,"Rogers, OK"
Rogers,OK,40131,125.7,2015,"Rogers, OK"
Rogers,OK,40131,103.9,2016,"Rogers, OK"
ROGERS,OK,40131,93.6,2017,"ROGERS, OK"
ROGERS,OK,40131,82.8,2018,"ROGERS, OK"
ROGERS,OK,40131,29.5,2020,"ROGERS, OK"
Rogers ,OK,40131,32.3,2019,"Rogers , OK"
Seminole,OK,40133,86,2006,"Seminole, OK"
Seminole,OK,40133,91.5,2007,"Seminole, OK"
Seminole,OK,40133,94,2008,"Seminole, OK"
Seminole,OK,40133,100.1,2009,"Seminole, OK"
Seminole,OK,40133,66.5,2010,"Seminole, OK"
Seminole,OK,40133,89.1,2011,"Seminole, OK"
Seminole,OK,40133,96.1,2012,"Seminole, OK"
Seminole,OK,40133,87.5,2013,"Seminole, OK"
Seminole,OK,40133,73.8,2014,"Seminole, OK"
Seminole,OK,40133,74,2015,"Seminole, OK"
Seminole,OK,40133,65.4,2016,"Seminole, OK"
SEMINOLE,OK,40133,60.1,2017,"SEMINOLE, OK"
SEMINOLE,OK,40133,61.4,2018,"SEMINOLE, OK"
SEMINOLE,OK,40133,26.2,2020,"SEMINOLE, OK"
Seminole ,OK,40133,25.6,2019,"Seminole , OK"
Sequoyah,OK,40135,87.3,2006,"Sequoyah, OK"
